long,lat,permit_type,issue_year,value
-80.43656449,43.37534696,Residential Building (House),2011,319000
-80.40940369,43.44411445,Residential Building (House),2011,319000
-80.47933938,43.39008623,Residential Building (House),2012,319000
-80.47980302,43.39026704,Residential Building (House),2012,319000
-80.43780337,43.37366219,Residential Building (House),2012,319000
-80.43733084,43.3739633,Residential Building (House),2012,319000
-80.5575666,43.43707313,Residential Building (House),2012,319000
-80.48424816,43.38522776,Residential Building (House),2012,319000
-80.43795666,43.37633726,Residential Building (House),2012,319000
-80.5245316,43.40400442,Residential Building (House),2014,319000
-80.45243308,43.43668942,Residential Building (House),2014,319000
-80.52715961,43.40199642,Residential Building (House),2014,319000
-80.52626446,43.4029997,Residential Building (House),2014,319000
-80.52439154,43.4039554,Residential Building (House),2014,319000
-80.5263993,43.40282779,Residential Building (House),2014,319000
-80.45249344,43.43658889,Residential Building (House),2014,319000
-80.52642226,43.40216902,Residential Building (House),2014,319000
-80.52585657,43.40032299,Residential Building (House),2015,319000
-80.52626674,43.40168713,Residential Building (House),2015,319000
-80.43392898,43.37442391,Residential Building (House),2018,319000
-80.41937907,43.37618002,Residential Building (House),2019,319000
-80.44144386,43.38297728,Residential Building (House),2019,319000
-80.60338286,43.46060083,Residential Building Permit,2015,319300
-80.4421394,43.37190809,Residential Building (House),2019,319636
-80.44226185,43.37353956,Residential Building (House),2019,319800
-80.41259713,43.40427054,Residential Building (House),2010,320000
-80.47832261,43.49688961,Residential Building (House),2011,320000
-80.41175687,43.44111023,Residential Building (House),2011,320000
-80.41005305,43.44644609,Residential Building (House),2011,320000
-80.47972355,43.49615086,Residential Building (House),2011,320000
-80.49850421,43.40207086,Residential Building (House),2011,320000
-80.49010346,43.40201976,Non-Residential Alteration,2012,320000
-80.42926047,43.37474945,Residential Building (House),2012,320000
-80.40725549,43.45395983,Residential Building (House),2012,320000
-80.43750545,43.37456686,Residential Building (House),2013,320000
-80.40566301,43.45374424,Residential Building (House),2013,320000
-80.43801773,43.3765297,Residential Building (House),2013,320000
-80.41362203,43.38652627,Non-Residential Alteration,2013,320000
-80.5055966,43.42469972,Residential Building (House),2013,320000
-80.40029318,43.40858427,Non-Residential Alteration,2014,320000
-80.44186046,43.45391873,Non-Residential Alteration,2014,320000
-80.40384333,43.45120357,Residential Building (House),2015,320000
-80.48026919,43.47587342,Non-Residential Alteration,2016,320000
-80.47347746,43.49945179,Residential Building (House),2016,320000
-80.44228204,43.37086822,Residential Building (House),2017,320000
-80.48595056,43.44505778,Residential Alteration,2017,320000
-80.402215,43.45231593,Residential Building (House),2017,320000
-80.47563001,43.49832749,Residential Building (House),2017,320000
-80.40135564,43.45026642,Residential Building (House),2017,320000
-80.40130691,43.45019361,Residential Building (House),2017,320000
-80.4448253,43.44077075,Non-Residential Alteration,2018,320000
-80.48618443,43.45270625,Non-Residential Alteration,2018,320000
-80.4833536,43.38206061,Residential Building (House),2019,320000
-80.52390527,43.49067106,Residential Building Permit,2011,320000
-80.58015512,43.45312981,Residential Building Permit,2014,320000
-80.58051394,43.45309179,Residential Building Permit,2015,320000
-80.57873952,43.44932626,Residential Building Permit,2014,320000
-80.5797881,43.45092673,Residential Building Permit,2012,320000
-80.48302182,43.4945894,Residential Building Permit,2016,320000
-80.59686481,43.45794542,Residential Building Permit,2013,320000
-80.59662653,43.45873303,Residential Building Permit,2015,320000
-80.49406156,43.52035327,Residential Building Permit,2013,320000
-80.5479508,43.49838203,Non Residential Building Permit,2016,320000
-80.54141994,43.469948,Non Residential Building Permit,2019,320000
-80.53318663,43.45637788,Residential Building Permit,2018,320000
-80.44965895,43.42669827,Residential Building (House),2017,320760
-80.44977258,43.42673481,Residential Building (House),2018,320760
-80.44977258,43.42673481,Residential Building (House),2018,320760
-80.44286254,43.38012943,Residential Building (House),2010,321000
-80.45984435,43.41314099,Residential Building (House),2010,321000
-80.43603496,43.37590317,Residential Building (House),2013,321000
-80.43762616,43.37463397,Residential Building (House),2013,321000
-80.52631206,43.40384208,Residential Building (House),2013,321000
-80.43744093,43.37641498,Residential Building (House),2013,321000
-80.43773708,43.37555589,Residential Building (House),2014,321000
-80.47361923,43.49850991,Residential Building (House),2018,321000
-80.59071081,43.45073616,Residential Building Permit,2016,321198
-80.44130426,43.37826544,Residential Building (House),2010,322000
-80.44185816,43.38108634,Residential Building (House),2010,322000
-80.44288469,43.37780658,Residential Building (House),2011,322000
-80.44222586,43.37998256,Residential Building (House),2011,322000
-80.47955815,43.39076089,Residential Building (House),2012,322000
-80.52271568,43.4001647,Residential Building (House),2012,322000
-80.45449356,43.4700817,Non-Residential Alteration,2013,322000
-80.40513583,43.45322444,Residential Building (House),2013,322000
-80.44169459,43.37170465,Residential Building (House),2016,322000
-80.44206725,43.37163834,Residential Building (House),2016,322000
-80.44606228,43.37573741,Residential Building (House),2016,322000
-80.40537661,43.45033445,Residential Building (House),2016,322000
-80.42961119,43.43007382,Non-Residential Alteration,2016,322000
-80.47538947,43.49845237,Residential Building (House),2017,322000
-80.47202469,43.38234806,Residential Building (House),2018,322000
-80.47543684,43.49253111,Residential Building (House),2018,322000
-80.40727308,43.45452601,Residential Alteration,2013,322058
-80.48661264,43.49894554,Residential Building Permit,2016,322900
-80.52119874,43.40399849,Residential Building (House),2010,323000
-80.44278462,43.37749151,Residential Building (House),2010,323000
-80.44048735,43.38193872,Residential Building (House),2010,323000
-80.44052772,43.38041859,Residential Building (House),2010,323000
-80.44045495,43.38184245,Residential Building (House),2010,323000
-80.52388822,43.40213731,Residential Building (House),2010,323000
-80.44048916,43.3788982,Residential Building (House),2010,323000
-80.44123905,43.38042699,Residential Building (House),2010,323000
-80.44073274,43.3783789,Residential Building (House),2010,323000
-80.44194714,43.38159238,Residential Building (House),2010,323000
-80.44273898,43.38145333,Residential Building (House),2010,323000
-80.55502103,43.43522243,Residential Building (House),2010,323000
-80.4788383,43.49714162,Residential Building (House),2011,323000
-80.44039022,43.38165015,Residential Building (House),2011,323000
-80.40462229,43.45367377,Residential Building (House),2011,323000
-80.47979771,43.49700757,Residential Building (House),2011,323000
-80.4114763,43.45386188,Residential Building (House),2012,323000
-80.52072527,43.40391411,Residential Building (House),2013,323000
-80.40518766,43.45157956,Residential Building (House),2014,323000
-80.40517489,43.44944592,Residential Building (House),2015,323000
-80.44654312,43.37666947,Residential Building (House),2016,323000
-80.44664352,43.37579813,Residential Building (House),2016,323000
-80.48551349,43.49889057,Residential Building Permit,2017,323000
-80.42961954,43.3966922,Mechanical,2016,323268
-80.48201881,43.49397621,Residential Building Permit,2017,323500
-80.46308621,43.39646413,Commercial Building,2013,323840
-80.41158989,43.45583674,Residential Building (House),2010,324000
-80.41105349,43.4398848,Residential Building (House),2010,324000
-80.40954345,43.45240866,Residential Building (House),2010,324000
-80.44032549,43.38145785,Residential Building (House),2011,324000
-80.44247503,43.38149968,Residential Building (House),2011,324000
-80.44246134,43.38099331,Residential Building (House),2011,324000
-80.47858012,43.49598382,Residential Building (House),2011,324000
-80.42694686,43.37503558,Residential Building (House),2012,324000
-80.48634826,43.38427578,Residential Building (House),2012,324000
-80.40381009,43.45374155,Residential Building (House),2014,324000
-80.40349019,43.45323289,Residential Building (House),2014,324000
-80.44162658,43.37464035,Residential Building (House),2015,324000
-80.40467055,43.45144508,Residential Building (House),2016,324000
-80.51209349,43.4562058,Non-Residential Alteration,2016,324000
-80.40008625,43.45165186,Residential Building (House),2017,324000
-80.52296971,43.45019954,Residential Alteration,2018,324000
-80.48519623,43.4988677,Residential Building Permit,2017,324000
-80.41069052,43.44026913,Residential Building (House),2010,325000
-80.41173608,43.43987587,Residential Building (House),2010,325000
-80.40978174,43.43994419,Residential Building (House),2010,325000
-80.41240668,43.44067137,Residential Building (House),2010,325000
-80.4824171,43.47828956,Commercial Building,2010,325000
-80.47980308,43.4959215,Residential Building (House),2011,325000
-80.4382564,43.37432947,Residential Building (House),2012,325000
-80.43646231,43.37584616,Residential Building (House),2012,325000
-80.47888302,43.44234292,Non-Residential Alteration,2013,325000
-80.39827669,43.40764582,Residential Building (House),2014,325000
-80.44454569,43.37497382,Residential Building (House),2014,325000
-80.44461249,43.37456758,Residential Building (House),2015,325000
-80.43723367,43.37174434,Residential Building (House),2015,325000
-80.43770872,43.4022438,Gov't/Institutional Building,2015,325000
-80.44363418,43.37472907,Residential Building (House),2015,325000
-80.40633247,43.45511993,Residential Building (House),2016,325000
-80.4724306,43.38259762,Residential Building (House),2018,325000
-80.47259237,43.38325076,Residential Building (House),2018,325000
-80.47252029,43.38303242,Residential Building (House),2018,325000
-80.47241901,43.38272281,Residential Building (House),2018,325000
-80.47255681,43.38314315,Residential Building (House),2018,325000
-80.47276502,43.49896091,Residential Building (House),2018,325000
-80.47254294,43.38397937,Residential Building (House),2018,325000
-80.47237223,43.38250474,Residential Building (House),2018,325000
-80.4722684,43.38237529,Residential Building (House),2018,325000
-80.48402596,43.45439491,Non-Residential Alteration,2019,325000
-80.52249239,43.46705284,Non Residential Building Permit,2014,325000
-80.52824714,43.474522,Non Residential Building Permit,2011,325000
-80.52733676,43.49811378,Non Residential Building Permit,2017,325000
-80.57090321,43.46298344,Residential Building Permit,2015,325000
-80.49407488,43.52118493,Residential Building Permit,2012,325000
-80.49465741,43.52041509,Residential Building Permit,2016,325000
-80.59564397,43.45852207,Residential Building Permit,2014,325000
-80.48457139,43.49883868,Residential Building Permit,2017,325000
-80.48471864,43.49884172,Residential Building Permit,2017,325000
-80.48566722,43.49890079,Residential Building Permit,2016,325000
-80.48614158,43.49892198,Residential Building Permit,2016,325000
-80.48707711,43.49897621,Residential Building Permit,2016,325000
-80.52483848,43.51326767,Non Residential Building Permit,2017,325000
-80.55439396,43.49179144,Non Residential Building Permit,2018,325000
-80.53281531,43.50682186,Non Residential Building Permit,2018,325000
